Correct	Eps	Cds	T
1	-0.000409241392843929	0	0.549703121185303
0	0.000203591444933204	1	0.601079940795898
1	6.82142249094353e-05	1	0.511516094207764
1	-0.000410515189768867	0	0.485695123672485
1	0.0030538056855608	1	0.480144023895264
1	-0.155804563334531	0	0.509726047515869
1	-0.000682033041640717	0	0.490822792053223
0	0.00112480059684095	1	0.51682186126709
0	0.00573956036870904	1	0.503729104995728
0	0.00172136193605121	1	0.524992942810059
1	0.000183892581388734	1	0.476076126098633
0	-0.000932642902037317	0	0.657264947891235
1	-0.00437836599206842	0	0.482048988342285
1	-0.0195038470182208	0	0.484799861907959
1	-0.00200214703630619	0	0.491228103637695
0	-0.00263657044385179	0	0.495598793029785
1	0.00174573368379216	1	0.492233991622925
0	-0.0104979038323072	0	0.483870029449463
0	-0.00256899245659237	0	0.4808509349823
1	0.00867844856886646	1	0.501400947570801
1	-0.113406664708187	0	0.4742591381073
1	0.0376277598176127	1	0.474158048629761
1	0.00604394766621452	1	0.495979070663452
0	0.000364109852507566	1	0.472681999206543
1	0.0242893632201693	1	0.487286806106567
0	0.000990619788745817	1	0.49872612953186
1	-0.0215691140805249	0	0.498470067977905
0	0.00104506502892965	1	0.494548082351685
0	-9.37760031411994e-05	0	0.505361080169678
1	-2.79614625130487e-05	0	0.498239994049072
0	-0.00115813273488419	0	0.511223077774048
1	-0.00247415385669547	0	0.500838994979858
1	0.0943785731972249	1	0.478354930877686
1	-4.10487433236684e-05	0	0.499507904052734
1	0.000706620812098824	1	0.484936952590942
1	-0.0488693177549321	0	0.494447946548462
1	-0.0391906781497182	0	0.483739137649536
1	-0.0273380720167438	0	0.55809211730957
0	0.000216551119129438	1	0.500799894332886
0	-1.47651056995324e-05	0	0.49665093421936
0	0.00100619324408502	1	0.525758981704712
1	0.000212214919648623	1	0.516643047332764
1	0.0309887041653641	1	0.498589038848877
1	-0.0926739520114723	0	0.503690004348755
1	0.0161378043077943	1	0.489518165588379
1	0.00640820841920398	1	0.622842073440552
0	0.0301944120243421	1	0.471189022064209
1	-0.00203380204467352	0	0.468246936798096
0	-0.012146538560499	0	0.462491989135742
0	-0.0107399351428801	0	0.490472078323364
1	0.142128602628887	1	0.483217000961304
1	-5.2475930185869e-05	0	0.513628959655762
1	-0.0130979227946886	0	0.515252113342285
1	-0.00915067948372372	0	0.475437879562378
1	-0.0455225702531135	0	0.48189902305603
0	0.0016299433252619	1	0.486569881439209
1	2.6023623726168e-05	1	0.505964994430542
1	0.0183308174825352	1	0.509783983230591
1	0.000442349526202257	1	0.478518009185791
1	-0.00139646872027077	0	0.497390985488892
0	0.0124274228481865	1	0.476672887802124
0	-0.0190386108761996	0	0.504487037658691
0	-0.00928017607756548	0	0.476603984832764
0	0.00897093797833637	1	0.471174955368042
1	0.00542088717163214	1	0.4894859790802
0	0.000611349853348653	1	0.510376930236816
1	0.0412949221367512	1	0.48920202255249
0	0.000311346624483844	1	0.542277097702026
0	0.0338153904707991	1	0.480281829833984
0	0.000490419486796623	1	0.503781080245972
1	0.000662790810001201	1	0.4774010181427
1	-0.00339388581839717	0	0.477970123291016
0	-0.000316008257494782	0	0.512807130813599
1	0.0491563018797234	1	0.471704959869385
0	-0.00932463723655352	0	0.491455078125
1	0.060993127219507	1	0.49844217300415
0	0.000905469401345949	1	0.477753877639771
1	0.000609623826835715	1	0.542235851287842
1	-0.0632747081197239	0	0.474621057510376
1	0.0841765608196224	1	0.627361059188843
1	0.00913709671992835	1	0.490792036056519
1	-0.0487192212338021	0	0.505035877227783
0	0.0186022008606598	1	0.497540950775146
1	0.000977378220551439	1	0.52844500541687
1	0.000602550517813882	1	0.481052875518799
1	0.000748541110296763	1	0.508340835571289
1	-0.00544444017679913	0	0.497164011001587
1	-0.00139055319681591	0	0.489423036575317
1	-0.0246293848630209	0	0.477761030197144
1	0.000416237758948501	1	0.477384090423584
1	0.000913462893215922	1	0.509132146835327
1	-0.000652132441963604	0	0.483505964279175
1	-0.0290614486997642	0	0.481293916702271
0	-0.000141930449795713	0	0.496527910232544
0	-0.00251101261214803	0	0.503429174423218
1	0.0193668380747547	1	0.48478889465332
0	-0.0129394996066423	0	0.504274845123291
1	0.000760843547177981	1	0.496577978134155
1	-2.77190307790276e-05	0	0.504896879196167
1	0.000272552965101647	1	0.487321853637695
