Correct	Eps	Cds	T
0	0.00196761266467183	1	0.531858921051025
1	-0.000256414056488685	0	0.695688009262085
1	0.00245144067466352	1	0.478239059448242
1	-0.000965466489766142	0	0.482499122619629
1	0.00545842179766887	1	0.584739923477173
1	-0.13226531252363	0	0.499200105667114
0	0.00027561097111739	1	0.502614974975586
0	0.00624569388986607	1	0.503139972686768
0	0.00881628614852614	1	0.493080139160156
1	-0.00139740460437632	0	0.484413862228394
1	0.00106326765295428	1	0.490370035171509
0	-0.000838721861296521	0	0.497875928878784
0	8.40292229189465e-05	1	0.480198860168457
0	0.00185695860331336	1	0.479707002639771
0	0.010119439063196	1	0.47239089012146
0	-0.00269613139865221	0	0.47077488899231
1	0.0132436439446429	1	0.491939067840576
0	-0.0108541121357979	0	0.479588031768799
1	0.00941632712781981	1	0.490033149719238
1	0.00302753499999164	1	0.487035036087036
0	0.0138723913340257	1	0.482742071151733
1	0.00483816817826799	1	0.484238147735596
1	0.00845185215225208	1	0.495270967483521
1	-0.000508862956805634	0	0.527595043182373
1	0.0393131674685155	1	0.503972053527832
0	0.00377500494576366	1	0.511258840560913
1	-0.0142536970782714	0	0.470606088638306
1	-0.00150378841483179	0	0.482578992843628
1	0.04216065127771	1	0.484032869338989
1	-0.0135936438170141	0	0.470401048660278
0	-0.00163947298345613	0	0.484738111495972
0	0.0144667223167475	1	0.468261003494263
1	0.0588544167674081	1	0.486140012741089
0	0.000973178668077557	1	0.479246139526367
1	0.00222973996408826	1	0.486726045608521
0	0.00131311452651484	1	0.477705955505371
0	0.000486510786493977	1	0.477148056030273
1	-0.0317276275755184	0	0.487129926681519
0	0.0032617125429899	1	0.489329099655151
0	-0.00159799409097949	0	0.494642019271851
0	0.00928825336324279	1	0.466486930847168
1	0.00227591260122628	1	0.51421594619751
1	0.0507988783937028	1	0.486987113952637
1	-0.0261742518420862	0	0.492408990859985
1	0.00163207808433119	1	0.523292064666748
1	0.00701919571492904	1	0.469675064086914
0	0.0481284514777361	1	0.485342025756836
1	-0.00994297167331404	0	0.482690811157227
1	0.00141467390007388	1	0.473026990890503
1	0.00200515171645443	1	0.500880002975464
1	0.0103495096547994	1	0.476613998413086
1	-0.00647442307659918	0	0.496104955673218
1	-0.00287708239156081	0	0.488150835037231
1	-0.00678568511991651	0	0.636116981506348
1	-0.0075497633310635	0	0.467849016189575
0	0.00378787118793855	1	0.471828937530518
0	-0.000435982121568923	0	0.488456010818481
1	0.0231895666733727	1	0.471357107162476
0	-0.00411169222538033	0	0.485126972198486
1	-0.00127783824324135	0	0.468217849731445
1	-0.00116835128002279	0	0.473972082138062
0	-0.0191868127215431	0	0.484040021896362
1	0.0175055700147906	1	0.471243858337402
0	0.0205002021928655	1	0.484361886978149
1	0.0050422296464645	1	0.467595100402832
1	-0.000635457214163027	0	0.488495111465454
1	0.055509180914875	1	0.483660936355591
0	9.46607063823102e-06	1	0.49427604675293
1	-0.0138726761756481	0	0.46891713142395
1	-0.00354868260644969	0	0.480854034423828
1	0.000362192436864528	1	0.481317043304443
0	0.000431108328356133	1	0.507339000701904
0	-0.000828799101939448	0	0.502331018447876
0	-0.00344178337229006	0	0.465219020843506
0	-0.0139338460030612	0	0.609800100326538
1	0.000902541448692395	1	0.48329496383667
1	-0.00155540135849952	0	0.474815130233765
1	0.0131832328347178	1	0.479543924331665
1	-0.0513368442411309	0	0.484164953231812
1	0.0545817260737289	1	0.490812063217163
1	0.0128478063224569	1	0.475507974624634
1	-0.00568810266616726	0	0.468542098999023
1	-0.0110043757947279	0	0.48467493057251
1	0.000524110259954913	1	0.480515003204346
0	-0.000774614262469941	0	0.500010967254639
1	8.52376084242712e-05	1	0.467037916183472
0	0.00111956486813691	1	0.469832897186279
0	0.000332752924230295	1	0.506064891815186
1	-0.00249596755511727	0	0.500823974609375
1	0.0021150782492757	1	0.486862897872925
0	-0.00226645340525533	0	0.488070011138916
1	-0.000828966714914059	0	0.480777025222778
1	-0.0548974519857921	0	0.490777015686035
1	0.00790130751542339	1	0.474490165710449
0	-0.0210210858716738	0	0.498539924621582
0	-0.00163843184273893	0	0.535161018371582
0	-0.0183589396865056	0	0.477033853530884
1	0.0035945793495169	1	0.512669801712036
1	-0.00271913315037497	0	0.502866983413696
0	-5.53356636271429e-05	0	0.532649040222168
