Correct	Eps	Cds	T
0	-0.0160044222515558	0	0.52879810333252
0	-0.00773155133590542	0	0.514695882797241
1	-0.0103600780969293	0	0.480610132217407
1	-0.0284100787743087	0	0.503592014312744
0	0.0132182719172073	1	0.482474088668823
1	0.000296177723962954	1	0.478135108947754
1	0.0335856541421485	1	0.503346920013428
1	-0.0123597075718131	0	0.710816144943237
1	-0.00204150130098602	0	0.482288122177124
0	0.000158658818513402	1	0.490129947662354
0	-0.0725425003778346	0	0.49616813659668
1	0.00356581003527612	1	0.501684904098511
1	-0.00149828568931576	0	0.495174884796143
0	-4.38896076333517e-05	0	0.494606971740723
1	0.00835555713305836	1	0.512823104858398
1	-0.00403228249279441	0	0.504203081130981
1	0.00882866700227369	1	0.475794076919556
1	0.000140164936578424	1	0.487426996231079
1	-0.0479192081404689	0	0.51064395904541
1	-0.00141943586951176	0	0.490633010864258
1	-0.0060145008257676	0	0.488471984863281
1	-0.00240727546858388	0	0.512610197067261
0	-0.000712465638728621	0	0.501678943634033
0	-0.00559003037383421	0	0.498893976211548
1	0.0826529486447919	1	0.525998830795288
0	-0.000360292257860384	0	0.504737854003906
0	-0.00553689475799313	0	0.489187955856323
1	-0.040906638325712	0	0.505485057830811
1	0.0095226101764545	1	0.527058839797974
0	-0.00158417757425211	0	0.571836948394775
1	0.0215290446179465	1	0.522046089172363
1	-0.000188210065042993	0	0.511419773101807
1	-0.00431756743301936	0	0.533293008804321
1	0.000932536815977048	1	0.496939897537231
1	0.107144321851374	1	0.575769901275635
1	0.000826466112801683	1	0.481745958328247
1	0.0026503112360331	1	0.515894889831543
1	0.0129409191274095	1	0.491639852523804
1	-0.00581879696721055	0	0.494865894317627
0	0.00124713761027551	1	0.501665830612183
1	-0.0115896985385925	0	0.494851112365723
1	0.00721048198850649	1	0.687786102294922
0	-0.000364731790122641	0	0.485507965087891
0	0.00121312009889185	1	0.486966133117676
1	-0.00586160667626523	0	0.480420112609863
1	0.0143303346159213	1	0.516438007354736
0	0.00490294927574142	1	0.485957860946655
1	-0.0273667196607349	0	0.484605073928833
1	-0.000437073539312438	0	0.498064041137695
1	-0.0939156855080056	0	0.473760843276978
1	0.00248508119719559	1	0.488852977752686
0	0.00120351476040759	1	0.470422029495239
1	-0.0140294500847966	0	0.491476774215698
1	0.0043784864500449	1	0.508811950683594
1	0.0227448205829656	1	0.479887962341309
1	-0.0600310647026163	0	0.501836061477661
0	0.00192782882394193	1	0.524011135101318
1	-0.0213306049780477	0	0.51833701133728
0	-0.00368628444234997	0	0.506431102752686
0	0.000421494258065591	1	0.502580881118774
0	-0.00419869703584652	0	0.509483098983765
1	-0.0525611293190886	0	0.493314027786255
0	-0.000190390503820415	0	0.480084180831909
1	0.0048284150275647	1	0.539633989334106
1	0.0154199768161285	1	0.478548049926758
1	0.0339854588045295	1	0.490045070648193
1	-0.0021916355454985	0	0.508177042007446
1	-0.00365122806506268	0	0.501904964447021
1	-0.00135790302364547	0	0.503331899642944
1	-0.00093093633537622	0	0.485214948654175
1	0.0171195746749975	1	0.481634855270386
1	0.00130327254808182	1	0.519297122955322
0	-0.000808516708957985	0	0.494369983673096
1	0.00993602361555634	1	0.524930000305176
1	0.0031106520425882	1	0.478594779968262
1	-0.00434747164250404	0	0.664459943771362
1	0.0077898264564068	1	0.494282960891724
1	0.00117585574456514	1	0.481445074081421
1	-0.00208935977973435	0	0.54234504699707
1	0.010522298116181	1	0.516952037811279
1	6.71443034196972e-05	1	0.478388786315918
1	0.00750679810091037	1	0.461971998214722
1	0.0424211266394074	1	0.472947835922241
0	-0.00277942302845147	0	0.491224050521851
0	0.0120329302753033	1	0.473081827163696
1	0.0144661054518291	1	0.468694925308228
0	0.00783218805063912	1	0.489040851593018
1	-0.155418940777	0	0.476292848587036
0	0.0016052796901912	1	0.483278036117554
1	0.0142965926228108	1	0.558171033859253
1	2.69339642631206e-05	1	0.508725166320801
1	-0.0628360588839471	0	0.48636794090271
1	-0.000168971280356867	0	0.510080814361572
0	-0.01074892301165	0	0.478290796279907
1	-0.0142198629847716	0	0.474462985992432
1	0.00510625864968917	1	0.497792959213257
1	0.00582463949255752	1	0.477110147476196
1	-0.00375367066565446	0	0.48800802230835
0	0.0023577731543214	1	0.468287944793701
1	-0.0172574133663402	0	0.474068880081177
