Correct	Eps	Cds	T
1	0.108467776949622	1	0.948283910751343
1	-0.0565396028198958	0	0.718655109405518
1	0.0681418268457772	1	0.723886966705322
1	0.147698187449016	1	0.720683097839355
1	0.069489103866111	1	0.731346845626831
1	-0.127253613841834	0	0.722508907318115
1	-0.165654679871844	0	0.723662137985229
1	0.0754457144367165	1	0.748939037322998
1	-0.026808592604767	0	0.745507955551147
1	0.0409016339627055	1	0.804658889770508
1	0.0302266285979366	1	0.730057001113892
1	-0.0357456032162811	0	0.78643798828125
1	-0.0707390926515017	0	0.743695974349976
1	0.104153921419605	1	0.745353937149048
1	-0.0773685586382289	0	0.708961009979248
1	-0.134907812445483	0	0.715440034866333
1	-0.171467992319582	0	0.733331918716431
1	0.00507643299152161	1	0.76156210899353
1	0.0828125232608004	1	0.749146223068237
1	0.149937555138314	1	0.782882213592529
1	0.0651771722168903	1	0.733055830001831
1	0.0380925854906942	1	0.744394063949585
1	0.0291285587517724	1	0.807079076766968
1	-0.0327223886685163	0	0.73691201210022
1	-0.106919698770885	0	0.727861166000366
1	0.0809863323855879	1	0.738178014755249
1	0.0780503083458155	1	0.749663829803467
1	-0.0118370690181919	0	0.782938003540039
1	0.0345914423559732	1	0.728988885879517
1	-0.0803011554699393	0	0.724393844604492
1	-0.0822356495309984	0	0.737153053283691
1	0.0733358944834116	1	0.723099946975708
1	0.112812382520915	1	0.732794046401978
1	0.0877111506296744	1	0.708526134490967
1	0.197919835078754	1	0.718626022338867
1	-0.0635094349490418	0	0.715785980224609
1	0.022168395493349	1	0.741781949996948
1	0.0226569853209099	1	0.7431640625
1	-0.0945067686484568	0	0.742619037628174
1	0.0199403796800679	1	0.730534076690674
1	0.0795364878094863	1	1.09219312667847
1	0.0678555007261125	1	0.725401878356934
1	0.0625715567847928	1	0.72668719291687
1	-0.0939864319063481	0	0.718847990036011
1	0.0830400628796131	1	0.742289066314697
1	-0.151838381373082	0	0.77989387512207
1	0.0888853175352701	1	0.739520072937012
1	0.0673556715706926	1	0.722596883773804
1	-0.0253825663342448	0	0.743530035018921
1	-0.0563169116927799	0	0.754837989807129
1	-0.189182054953008	0	0.730026960372925
1	-0.113138292272399	0	0.747060060501099
1	0.219317003549586	1	0.754653930664062
1	0.121687183576453	1	0.757806062698364
1	-0.196397386298483	0	0.734786987304688
1	-0.0895062610365833	0	0.741585969924927
1	0.0739209685933687	1	0.731746196746826
1	-0.0550671418035763	0	0.738585948944092
1	-0.0156805356745505	0	0.728477954864502
1	-0.136329653047151	0	0.72393012046814
1	-0.0116274303207822	0	0.736774921417236
1	-0.136242453959697	0	0.711246967315674
1	-0.0869280458177318	0	0.741909980773926
1	-0.144135596827005	0	0.707916975021362
1	0.155388319689652	1	0.724406003952026
1	-0.154387163028493	0	0.715365886688232
1	0.0906982111946584	1	0.768867969512939
1	-0.136317397129748	0	0.717549085617065
1	-0.105066434580657	0	0.730082988739014
1	-0.0925717842843172	0	0.717916965484619
1	0.193805931864045	1	0.727710962295532
1	-0.132600349407058	0	0.748887062072754
1	0.151586346185876	1	0.742232084274292
1	0.0436179901413049	1	0.734706163406372
1	-0.112648416233332	0	0.726434946060181
1	0.0184377739406395	1	0.735615968704224
1	0.0884714464728129	1	0.757108926773071
1	-0.0915990948970962	0	0.740913867950439
1	-0.157033862949008	0	0.770275831222534
1	-0.0586637978371833	0	0.725689172744751
1	0.0510756909356384	1	0.715487003326416
1	0.136217456030925	1	0.747673988342285
1	0.143460272929553	1	0.720261096954346
1	0.0446137661572645	1	0.723826885223389
1	-0.0403858827576865	0	0.711636066436768
1	0.0203138802149435	1	0.730112791061401
1	-0.0960114689863435	0	0.741708993911743
1	0.121297681569225	1	0.751588821411133
1	0.0501944097800465	1	0.730473041534424
1	0.181212753931333	1	0.748648881912231
1	0.119085412096071	1	0.807858943939209
1	-0.167203874080949	0	0.746011018753052
1	0.0412535537339265	1	0.742642164230347
1	-0.0885548292459901	0	0.750220775604248
1	0.0725894260589706	1	0.775421857833862
1	0.147011348266511	1	0.776700019836426
1	-0.053298685032542	0	0.750507116317749
1	0.120828055842174	1	0.73828387260437
1	0.123378674034643	1	0.769447088241577
1	0.0355690448468248	1	0.711158990859985
