Correct	Eps	Cds	T
1	0.0162079128364279	->	1.95994901657104
1	0.00361474423015684	->	1.94230103492737
0	-0.00228863650724265	<-	1.22379899024963
1	0.00108630993555203	->	1.2787299156189
1	0.00986527090942602	->	14.1424269676208
1	0.00694138876270678	->	14.7472379207611
1	0.00903496333998988	->	14.9368829727173
1	0.0057117084463687	->	14.7336399555206
1	0.00783940792428695	->	14.5345160961151
1	0.0122019873087409	->	14.1915709972382
1	0.00783375428550148	->	13.7208371162415
1	0.0183286236468058	->	17.6350319385529
1	0.00734015423385037	->	1.35427212715149
1	0.00535760973155008	->	1.35195112228394
0	-0.00155713370594457	<-	1.49187397956848
1	0.00998109857173934	->	1.29130601882935
0	-0.000718438359509355	<-	17.4294679164886
1	0.0027406741615803	->	1.04814386367798
1	0.00837678354987714	->	0.263651132583618
0	-0.0158451580625666	<-	1.17910695075989
0	-0.0159225586208229	<-	1.2230589389801
1	0.00375841429591461	->	1.65973997116089
1	0.00687074040751956	->	1.43343782424927
1	0.00738343050932799	->	1.53860783576965
1	0.00242271590105458	->	3.23381900787354
1	0.00899267798832859	->	3.23666000366211
1	8.64568046752279e-05	->	3.35000705718994
1	0.0127897547545192	->	3.2269721031189
0	-0.00138675730054405	<-	3.21818208694458
1	0.0173375373691317	->	3.37651515007019
1	0.0119091424337067	->	3.15095615386963
1	0.0069948870211568	->	3.34349918365479
1	0.00865207538804447	->	1.20114707946777
1	0.00185944978355501	->	1.36104488372803
1	0.00143358083825029	->	1.20523619651794
1	0.00586111624481733	->	1.22243881225586
1	0.000737456253081969	->	1.17108297348022
1	0.00749773803645493	->	2.4389750957489
1	0.005555942316125	->	1.33853697776794
1	0.00122258821156307	->	2.35351800918579
0	-0.000606230706660771	<-	2.3859179019928
1	0.139301934863124	->	30.9432911872864
1	0.000711142919652907	->	33.7515571117401
0	-0.000227846570812096	<-	32.9837248325348
1	0.000393067463885899	->	32.0806531906128
1	0.00159293009383843	->	33.1493890285492
1	-0.0369057366254473	<-	0.324568033218384
1	-0.00787640757213637	<-	1.47001886367798
0	0.00295068714040991	->	1.32426905632019
1	-0.0124067395055059	<-	1.39473509788513
0	0.000901420572435252	->	0.244313955307007
1	-0.0106686583839276	<-	0.274065971374512
1	-0.00893714193971951	<-	0.281497001647949
1	-0.0275960329428573	<-	0.240434885025024
0	0.0166565168022372	->	0.279036998748779
0	0.00881498427866412	->	0.291194915771484
0	0.000835196468718769	->	0.294880151748657
1	-0.00579391169322185	<-	0.241740942001343
0	-0.0086509223142176	<-	0.252132177352905
1	5.29485301569155e-05	->	4.05887484550476
0	-0.00172892051497975	<-	4.43835091590881
1	0.00042828160165953	->	4.37354207038879
0	0.0172683570290713	->	1.59561109542847
1	-0.00737155755380858	<-	51.7778971195221
1	0.00274941762369552	->	4.97553682327271
1	-0.000123873018394782	<-	15.9682037830353
1	0.00328839649352886	->	0.266739130020142
0	0.00160751817859062	->	0.752809047698975
0	-0.004864620676995	<-	1.16380000114441
0	0.00207788324333891	->	25.5432558059692
1	0.00711637777425067	->	2.48735904693604
0	0.00256494298624266	->	2.65431809425354
1	-0.00748649692322878	<-	2.28424096107483
0	-0.00213377248116808	<-	1.23739290237427
1	0.00922513896919275	->	1.1909019947052
1	0.00346282468874071	->	1.24155902862549
0	0.000926883866454231	->	9.45824384689331
1	0.00624868461996564	->	3.11618113517761
0	-0.00593701064204311	<-	2.18325185775757
1	0.00914412497446693	->	24.4211721420288
1	0.00814874136284593	->	0.965285778045654
0	0.00624325476059473	->	0.24899697303772
0	0.00553802431173023	->	0.246138095855713
0	-0.000321577163090003	<-	0.208232879638672
0	0.00344251680500407	->	0.249940872192383
1	0.000395830725771873	->	1.43518114089966
1	0.00978313327619174	->	30.3479619026184
1	0.0357129300826743	->	31.6963019371033
1	0.017047446829989	->	30.3665380477905
0	-0.00199742121952928	<-	0.731698036193848
1	0.0023304528305349	->	0.221341133117676
1	-0.00184669940805182	<-	7.08322095870972
1	0.0182259665797648	->	0.76854395866394
1	0.000857358456842983	->	1.07244896888733
1	0.0291068104393792	->	0.231634855270386
1	0.00566789542584933	->	0.244487047195435
1	0.0161866991027932	->	0.189791202545166
1	-0.00876636932215369	<-	0.222336053848267
0	0.0103288665145769	->	0.183796167373657
