Correct	Eps	Cds	T
1	0.0170985242866607	->	0.400141954421997
1	0.00702444925640822	->	0.375795841217041
0	-0.00758311272492607	<-	0.378101110458374
1	0.000630324227631762	->	0.37851619720459
1	0.00926569374378761	->	3.06718492507935
1	0.00615411284638623	->	3.24358701705933
1	0.00745193993522719	->	3.32343101501465
1	0.00293770212702194	->	3.35018801689148
1	0.00755599910352811	->	3.02836894989014
1	0.0116202407235905	->	3.14435505867004
1	0.00704623305027008	->	3.28856897354126
1	0.0286229389281725	->	3.78081703186035
1	0.00437394483577813	->	0.392589092254639
0	-0.000973207954769739	<-	0.380486011505127
1	0.000903103231420399	->	0.369592905044556
1	0.0142937902562194	->	0.385821104049683
0	-0.00315541437898093	<-	3.86897492408752
0	-0.00151761828188701	<-	0.360793113708496
1	0.00837678354987714	->	0.269356966018677
0	-0.00467447368330587	<-	0.334713935852051
0	-0.0272170166896297	<-	0.372719049453735
1	0.00459305467494242	->	0.450307130813599
1	0.00626386925702482	->	0.433817148208618
1	0.00690085405488972	->	0.443498134613037
0	-0.0047761580680995	<-	0.803461074829102
1	0.000341189200233294	->	0.835266828536987
0	-0.00162716101911642	<-	0.838413953781128
1	0.0064599952873553	->	0.80515193939209
0	-0.0138154620149388	<-	0.804405927658081
1	0.0145349136509743	->	0.836030960083008
1	0.0107065126725521	->	1.01536798477173
1	0.00730071728356074	->	0.804188013076782
1	0.0121323515280057	->	0.358721017837524
1	0.00709013210434373	->	0.319061994552612
0	-0.00493680214096037	<-	0.359531879425049
1	0.00288283608837581	->	0.363655090332031
1	0.00115907515801617	->	0.370641946792603
1	0.0067609597673659	->	0.654428005218506
1	0.00521367031063891	->	0.391181945800781
1	0.00305443001383554	->	0.62712287902832
0	-0.000583100179546103	<-	0.673074960708618
1	0.159241158284432	->	6.90747904777527
1	0.00259208128210275	->	7.56964111328125
0	-0.00223380720935995	<-	7.92399215698242
1	3.7463078643718e-06	->	7.65982294082642
1	0.00282855611383626	->	7.80629396438599
1	-0.0369057366254473	<-	0.212873220443726
1	-0.0106051811132285	<-	0.409451007843018
0	0.0022167053330453	->	0.350491046905518
1	-0.0123928321700315	<-	0.362042188644409
0	0.000901420572435252	->	0.265100002288818
1	-0.0106686583839276	<-	0.265869140625
1	-0.00893714193971951	<-	0.264248132705688
1	-0.0275960329428573	<-	0.26240611076355
0	0.0166565168022372	->	0.262715101242065
0	0.00881498427866412	->	0.256242036819458
0	0.000835196468718769	->	0.259732961654663
1	-0.00579391169322185	<-	0.253329038619995
0	-0.0086509223142176	<-	0.237909078598022
1	0.000122140303925877	->	1.24917912483215
0	-0.00318205296889007	<-	1.02993106842041
1	0.00307380018460446	->	1.02299904823303
0	0.00912778657148627	->	0.430425882339478
1	-0.0118931446801166	<-	12.333270072937
1	0.00966874861368294	->	1.20108413696289
0	0.00256937058327911	->	3.90294694900513
1	0.00328839649352886	->	0.264539957046509
1	-0.00434621719550021	<-	0.230715036392212
0	-0.000223497374350123	<-	0.361587047576904
0	0.00285694671427872	->	6.1799681186676
1	0.00487885091511586	->	0.599547147750854
0	0.00179021398400492	->	0.607024908065796
1	-0.0114236111901211	<-	0.565473794937134
1	0.00417055311355363	->	0.372503995895386
1	0.00899617140611497	->	0.36495304107666
1	0.00246023927176164	->	0.360674858093262
0	0.00334405593977571	->	2.22118496894836
1	0.00405472985667454	->	0.783254146575928
0	-0.00926565080307873	<-	0.618633031845093
1	0.0134428067375872	->	5.6532301902771
1	0.0106492863628305	->	0.269421100616455
0	0.00624325476059473	->	0.243572950363159
0	0.00553802431173023	->	0.231378078460693
0	-0.000321577163090003	<-	0.200647115707397
0	0.00344251680500407	->	0.236445903778076
0	-0.00177020340820955	<-	0.409482002258301
1	0.0136133028775703	->	6.89627194404602
1	0.0399451535117328	->	7.15570211410522
1	0.0205199430815965	->	7.10864090919495
0	-0.00876922184698836	<-	0.276709079742432
1	0.0023304528305349	->	0.209167957305908
1	-0.00572408826623205	<-	1.7165641784668
1	0.0230151110787353	->	0.239141941070557
1	0.0025246689047882	->	0.348697900772095
1	0.0291068104393792	->	0.179303884506226
1	0.00566789542584933	->	0.21429705619812
1	0.0161866991027932	->	0.218827962875366
1	-0.00876636932215369	<-	0.185755014419556
0	0.0103288665145769	->	0.206720113754272
