Correct	Eps	Cds	T
1	0.0119313493262287	->	0.393799066543579
1	0.00626896147624112	->	0.355603933334351
0	-0.0147051136132672	<-	0.346983909606934
0	-0.00568813499743237	<-	0.409653902053833
1	0.0108067006377215	->	21.6651329994202
1	0.00594307651433679	->	19.2789158821106
1	0.00881593985799378	->	18.47181391716
1	0.00516038011951592	->	20.6813879013062
1	0.00836392683895948	->	18.5791959762573
1	0.0119830613434502	->	17.2337071895599
1	0.00820730764348565	->	17.689612865448
1	0.0199868320781135	->	4.55311703681946
1	0.0030127477102313	->	0.374487161636353
1	0.000985944585256027	->	0.38001012802124
0	-0.000280381256294704	<-	0.368937015533447
1	0.00799555691323461	->	0.370751857757568
0	-0.000128456113742015	<-	4.43224811553955
1	0.00401357880514341	->	0.388586044311523
1	0.00897198399917298	->	0.0385439395904541
0	-0.0205376438864983	<-	0.385975122451782
0	-0.0182537459203029	<-	0.351272106170654
1	0.000994196215207466	->	0.416378974914551
1	0.00925323467692485	->	0.475270986557007
1	0.00590893050146257	->	0.867730140686035
0	-0.00303355705791108	<-	0.912808895111084
1	0.00148664541937937	->	0.956006050109863
0	-0.000100943462028824	<-	1.27815580368042
1	0.00887968290943342	->	0.9275062084198
0	-0.00075715579385649	<-	0.917304992675781
1	0.00458482511339775	->	0.933732986450195
1	0.0026344254534012	->	0.944167852401733
1	0.000374139445771804	->	0.940603017807007
1	0.00285706222735316	->	0.309223890304565
1	0.00379965141460159	->	0.348545789718628
1	0.000989357212307307	->	0.326830148696899
1	0.00294316237118741	->	0.307816982269287
1	0.000191123659248782	->	0.304903030395508
1	0.0057055224389192	->	1.24120378494263
1	0.00248934495959896	->	0.348656177520752
0	-0.00261715629676706	<-	0.677251100540161
0	-0.00230746451225561	<-	1.04428386688232
1	0.138617514955429	->	11.3081750869751
0	-0.00011814110196684	<-	29.0452291965485
1	0.000299984921638297	->	33.508465051651
0	-1.32735018752994e-05	<-	30.7882781028748
1	0.00134333724203728	->	28.0523209571838
1	-0.0463416349471947	<-	0.0385551452636719
1	-0.00201440049319457	<-	0.333656072616577
0	0.00346744263695642	->	0.325773954391479
1	-0.00481523657561078	<-	0.340172052383423
1	-0.0038529259454394	<-	0.0383150577545166
1	-0.0102337228637736	<-	0.0376570224761963
1	-0.0233096061697351	<-	0.0366280078887939
1	-0.0301528155933594	<-	0.0374820232391357
0	0.0102993744658127	->	0.0367071628570557
0	0.0103743836439922	->	0.037017822265625
1	-0.00288640766068404	<-	0.0366230010986328
1	-0.0175929821961759	<-	0.0363609790802002
0	-0.0106872419518074	<-	0.0347869396209717
1	0.000230175945493682	->	1.40441513061523
0	-0.0012415479116471	<-	1.53717613220215
1	0.00131573914990846	->	1.57856798171997
0	0.00203527295131689	->	0.680938959121704
1	-0.00781674829723189	<-	13.7119491100311
1	0.00257655626319742	->	1.49688005447388
1	-0.000576485448148367	<-	23.4212999343872
1	0.00463124580360208	->	0.0402488708496094
0	0.000559596828815456	->	0.205271005630493
1	0.000643181142899518	->	0.458400011062622
0	0.00252924682204125	->	13.7575569152832
1	0.00777583726748721	->	0.824658155441284
0	0.00239332322031194	->	0.854951858520508
1	-0.00564932592563805	<-	0.744093179702759
0	-0.0010997510513937	<-	0.339691162109375
1	0.0034130216234185	->	0.347744941711426
1	0.00090699984218634	->	0.345911026000977
1	-0.000298499800052587	<-	3.64836883544922
1	0.0048475798183002	->	0.856519937515259
1	0.000624378122451308	->	0.772181987762451
1	0.0106341747705945	->	7.427414894104
1	0.00935294381109386	->	0.272646903991699
1	-0.00685127679911579	<-	0.0287420749664307
0	0.00395642567325283	->	0.0325870513916016
0	-0.000132202213524057	<-	0.0330338478088379
0	7.40720181703347e-05	->	0.0316481590270996
0	-0.00232964965736915	<-	0.418391942977905
1	0.00904317081000727	->	50.5953681468964
1	0.0287175295161756	->	121.642910957336
1	0.0114527340976501	->	48.1355509757996
0	-0.00135521356384072	<-	0.204750061035156
0	-0.00708064289036769	<-	0.0254030227661133
1	-0.00160475589550502	<-	5.15460300445557
1	0.00395869298114682	->	0.235819816589355
1	0.000763129321807332	->	0.276288986206055
0	-0.0104528109226769	<-	0.0240399837493896
0	-0.000273324264979946	<-	0.0260329246520996
0	-0.0103314991370507	<-	0.0250229835510254
1	-0.00533769931133343	<-	0.0242331027984619
1	-0.00307016882154021	<-	0.0331768989562988
